Username,Username Length_x,Username Digits_x,Username Special Chars_x,Full Name_x,Full Name Length_x,Full Name Words_x,Username Similarity_x,Has Profile Pic_x,Profile Pic Path_x,Bio_x,Bio Length_x,Bio Words_x,Bio Has Suspicious_x,External URL_x,Has External URL_x,Is Private_x,Number of Posts_x,Followers_x,Following_x,Username Length_y,Username Digits_y,Username Special Chars_y,Full Name_y,Full Name Length_y,Full Name Words_y,Username Similarity_y,Has Profile Pic_y,Profile Pic Path_y,Bio_y,Bio Length_y,Bio Words_y,Bio Has Suspicious_y,External URL_y,Has External URL_y,Is Private_y,Number of Posts_y,Followers_y,Following_y
shomoitaaa,10,0,0,shomoita,8,1,1,1,profile_pictures/shomoitaaa_profile_pic.jpg,🎀,1,1,0,,0,TRUE,4,249,849,10,0,0,shomoita,8,1,1,1,profile_pictures/shomoitaaa_profile_pic.jpg,🎀,1,1,0,,0,TRUE,4,249,849
supreyachhetri_,15,0,0,🌻,1,1,0,1,profile_pictures/supreyachhetri__profile_pic.jpg,life goes on🦋,13,3,0,,0,TRUE,10,706,378,15,0,0,🌻,1,1,0,1,profile_pictures/supreyachhetri__profile_pic.jpg,life goes on🦋,13,3,0,,0,TRUE,10,706,378
ayeshass.spamm,14,0,1,~♡,2,1,0,1,profile_pictures/ayeshass.spamm_profile_pic.jpg,Nothing interesting here 😁,26,4,0,,0,TRUE,0,15,23,14,0,1,~♡,2,1,0,1,profile_pictures/ayeshass.spamm_profile_pic.jpg,Nothing interesting here 😁,26,4,0,,0,TRUE,0,15,23
alankar_house_39,16,2,0,@Alankar_Jewellery_House,24,1,0,1,profile_pictures/alankar_house_39_profile_pic.jpg,"*Oxidised and Handmade jewellery available.
*All India Delivery available 🚚
* Online Payment Acceptable 💱
* Next day dispatched 📥",129,20,0,https://www.facebook.com/profile.php?id=61551723220754,1,FALSE,51,23,158,16,2,0,@Alankar_Jewellery_House,24,1,0,1,profile_pictures/alankar_house_39_profile_pic.jpg,"*Oxidised and Handmade jewellery available.
*All India Delivery available 🚚
* Online Payment Acceptable 💱
* Next day dispatched 📥",129,20,0,https://www.facebook.com/profile.php?id=61551723220754,1,FALSE,51,23,158
lxv_blue,8,0,0,.......,7,1,0,1,profile_pictures/lxv_blue_profile_pic.jpg,wdym!! :),9,2,0,,0,FALSE,0,13,18,8,0,0,.......,7,1,0,1,profile_pictures/lxv_blue_profile_pic.jpg,wdym!! :),9,2,0,,0,FALSE,0,13,18
manshvirawat,12,0,0,Manshvi Rawat🌙,14,2,0,1,profile_pictures/manshvirawat_profile_pic.jpg,I'll be here❤,13,3,0,,0,TRUE,11,417,419,12,0,0,Manshvi Rawat🌙,14,2,0,1,profile_pictures/manshvirawat_profile_pic.jpg,I'll be here❤,13,3,0,,0,TRUE,11,417,419
kasvi_mehndiratta28,19,2,0,Kasvi🥀,6,1,0,1,profile_pictures/kasvi_mehndiratta28_profile_pic.jpg,"~ Just a Prettyy Mess 🤍❄️
•777 ✨️🤍☀️🤎
your energy speaks for you",64,13,0,,0,TRUE,0,421,542,19,2,0,Kasvi🥀,6,1,0,1,profile_pictures/kasvi_mehndiratta28_profile_pic.jpg,"~ Just a Prettyy Mess 🤍❄️
•777 ✨️🤍☀️🤎
your energy speaks for you",64,13,0,,0,TRUE,0,421,542
allabout.jaksa,14,0,1,JAKSA SIMSANG,13,2,0,1,profile_pictures/allabout.jaksa_profile_pic.jpg,✮ we'll be fine line,20,5,0,,0,TRUE,0,367,187,14,0,1,JAKSA SIMSANG,13,2,0,1,profile_pictures/allabout.jaksa_profile_pic.jpg,✮ we'll be fine line,20,5,0,,0,TRUE,0,367,187
ft.manyaaaaaa,13,0,1,MaNyA….!💋,9,1,0,1,profile_pictures/ft.manyaaaaaa_profile_pic.jpg,dm for collab.,14,3,0,,0,FALSE,12,514,300,13,0,1,MaNyA….!💋,9,1,0,1,profile_pictures/ft.manyaaaaaa_profile_pic.jpg,dm for collab.,14,3,0,,0,FALSE,12,514,300
about_ankita04,14,2,0,Ankita Hansda,13,2,0,1,profile_pictures/about_ankita04_profile_pic.jpg,"जख्म पे मरहम तेरे नैना 🎀
@fcbarcelona",37,7,0,,0,TRUE,0,324,2492,14,2,0,Ankita Hansda,13,2,0,1,profile_pictures/about_ankita04_profile_pic.jpg,"जख्म पे मरहम तेरे नैना 🎀
@fcbarcelona",37,7,0,,0,TRUE,0,324,2492
vedasri_alluri,14,0,0,Veda sri,8,2,0,1,profile_pictures/vedasri_alluri_profile_pic.jpg,"𐙚☁️🌷͙֒⋆.˚
Promise I will never let you down",43,8,0,,0,TRUE,0,238,316,14,0,0,Veda sri,8,2,0,1,profile_pictures/vedasri_alluri_profile_pic.jpg,"𐙚☁️🌷͙֒⋆.˚
Promise I will never let you down",43,8,0,,0,TRUE,0,238,316
lipglossstainsxoxo,18,0,0,a,1,1,1,1,profile_pictures/lipglossstainsxoxo_profile_pic.jpg,mai hu kallu kalia😨😛😥😍💅🏽,24,4,0,,0,TRUE,4,32,34,18,0,0,a,1,1,1,1,profile_pictures/lipglossstainsxoxo_profile_pic.jpg,mai hu kallu kalia😨😛😥😍💅🏽,24,4,0,,0,TRUE,4,32,34
saak.draftss,12,0,1,,0,0,1,1,profile_pictures/saak.draftss_profile_pic.jpg,,0,0,0,,0,TRUE,0,2,3,12,0,1,,0,0,1,1,profile_pictures/saak.draftss_profile_pic.jpg,,0,0,0,,0,TRUE,0,2,3
patel_d_0777,12,4,0,Devki Patel,11,2,0,1,profile_pictures/patel_d_0777_profile_pic.jpg,A Hodophile,11,2,0,https://vs.co/t51hjq15,1,TRUE,4,167,539,12,4,0,Devki Patel,11,2,0,1,profile_pictures/patel_d_0777_profile_pic.jpg,A Hodophile,11,2,0,https://vs.co/t51hjq15,1,TRUE,4,167,539
its_kashishchhadva,18,0,0,kashish 🦦,9,2,0,1,profile_pictures/its_kashishchhadva_profile_pic.jpg,"1:32🌙
tusg'444🌻
alive or just breathing?
Spammm @iam.kashhs",59,8,0,,0,TRUE,0,306,375,18,0,0,kashish 🦦,9,2,0,1,profile_pictures/its_kashishchhadva_profile_pic.jpg,"1:32🌙
tusg'444🌻
alive or just breathing?
Spammm @iam.kashhs",59,8,0,,0,TRUE,0,306,375
umra_naim_,10,0,0,Mahi 🦋,6,2,0,1,profile_pictures/umra_naim__profile_pic.jpg,Delhi 📍,7,2,0,,0,FALSE,0,769,575,10,0,0,Mahi 🦋,6,2,0,1,profile_pictures/umra_naim__profile_pic.jpg,Delhi 📍,7,2,0,,0,FALSE,0,769,575
janviagarwal460,15,3,0,Janvi Agarwal,13,2,0,1,profile_pictures/janviagarwal460_profile_pic.jpg,"Joined Earth 🌍 Network On 21st June 💘
Agnesian ❤️
Me ,myself✨ and solitude 🧿
HODOPHILE 🏔️
MELOPHILE 🎧",101,19,0,,0,TRUE,5,197,697,15,3,0,Janvi Agarwal,13,2,0,1,profile_pictures/janviagarwal460_profile_pic.jpg,"Joined Earth 🌍 Network On 21st June 💘
Agnesian ❤️
Me ,myself✨ and solitude 🧿
HODOPHILE 🏔️
MELOPHILE 🎧",101,19,0,,0,TRUE,5,197,697
__aashi03_,10,2,0,aashi🦋🤍,7,1,0,1,profile_pictures/__aashi03__profile_pic.jpg,"-Grow,Glo,Graduate)
Dramatic, cringe^
ARIES♈",44,4,0,,0,TRUE,6,74,155,10,2,0,aashi🦋🤍,7,1,0,1,profile_pictures/__aashi03__profile_pic.jpg,"-Grow,Glo,Graduate)
Dramatic, cringe^
ARIES♈",44,4,0,,0,TRUE,6,74,155
rohinigatate,12,0,0,Rohini Gatate,13,2,0,1,profile_pictures/rohinigatate_profile_pic.jpg,"landed on earth 19 December
#❤️beauty begins the moment you decide to be yourself#",82,14,0,,0,TRUE,36,140,259,12,0,0,Rohini Gatate,13,2,0,1,profile_pictures/rohinigatate_profile_pic.jpg,"landed on earth 19 December
#❤️beauty begins the moment you decide to be yourself#",82,14,0,,0,TRUE,36,140,259
srijita___chatterjee,20,0,0,S R I J I T A,13,7,0,1,profile_pictures/srijita___chatterjee_profile_pic.jpg,How can you expect to bloom when your eyes never rained?,56,11,0,,0,FALSE,97,1824,1275,20,0,0,S R I J I T A,13,7,0,1,profile_pictures/srijita___chatterjee_profile_pic.jpg,How can you expect to bloom when your eyes never rained?,56,11,0,,0,FALSE,97,1824,1275
nannithedumbhead,16,0,0,Nandini💗,8,1,0,1,profile_pictures/nannithedumbhead_profile_pic.jpg,acha👌🏻,6,1,0,,0,TRUE,41,28,29,16,0,0,Nandini💗,8,1,0,1,profile_pictures/nannithedumbhead_profile_pic.jpg,acha👌🏻,6,1,0,,0,TRUE,41,28,29
anushri_1114,12,4,0,Anushri🖤,8,1,0,1,profile_pictures/anushri_1114_profile_pic.jpg,"16
🫶",4,2,0,,0,TRUE,4,205,116,12,4,0,Anushri🖤,8,1,0,1,profile_pictures/anushri_1114_profile_pic.jpg,"16
🫶",4,2,0,,0,TRUE,4,205,116
_priti_kaur,11,0,0,,0,0,1,1,profile_pictures/_priti_kaur_profile_pic.jpg,La_illahh!,10,1,0,,0,TRUE,1,325,229,11,0,0,,0,0,1,1,profile_pictures/_priti_kaur_profile_pic.jpg,La_illahh!,10,1,0,,0,TRUE,1,325,229
_jahanvi__verma_,16,0,0,Jahanvi,7,1,1,1,profile_pictures/_jahanvi__verma__profile_pic.jpg,<333,4,1,0,,0,TRUE,3,198,294,16,0,0,Jahanvi,7,1,1,1,profile_pictures/_jahanvi__verma__profile_pic.jpg,<333,4,1,0,,0,TRUE,3,198,294
angelic.p3arl,13,1,1,..,2,1,0,1,profile_pictures/angelic.p3arl_profile_pic.jpg,..,2,1,0,,0,TRUE,0,310,590,13,1,1,..,2,1,0,1,profile_pictures/angelic.p3arl_profile_pic.jpg,..,2,1,0,,0,TRUE,0,310,590
i.dontknowanymoree_,19,0,1,:),2,1,0,1,profile_pictures/i.dontknowanymoree__profile_pic.jpg,idk,3,1,0,,0,TRUE,0,0,186,19,0,1,:),2,1,0,1,profile_pictures/i.dontknowanymoree__profile_pic.jpg,idk,3,1,0,,0,TRUE,0,0,186
usmanghani6079,14,4,0,usman,5,1,1,1,profile_pictures/usmanghani6079_profile_pic.jpg,,0,0,0,,0,TRUE,0,3,272,14,4,0,usman,5,1,1,1,profile_pictures/usmanghani6079_profile_pic.jpg,,0,0,0,,0,TRUE,0,3,272
sam__benny__,12,0,0,▫Samuel Benny▫,14,2,0,1,profile_pictures/sam__benny___profile_pic.jpg,CHINOPHILE🌀,11,1,0,,0,TRUE,6,556,717,12,0,0,▫Samuel Benny▫,14,2,0,1,profile_pictures/sam__benny___profile_pic.jpg,CHINOPHILE🌀,11,1,0,,0,TRUE,6,556,717
you_knxw_it,11,0,0,,0,0,1,1,profile_pictures/you_knxw_it_profile_pic.jpg,🌚,1,1,0,,0,FALSE,0,1,23,11,0,0,,0,0,1,1,profile_pictures/you_knxw_it_profile_pic.jpg,🌚,1,1,0,,0,FALSE,0,1,23
laxmiiiwhoo,11,0,0,🌙,1,1,0,1,profile_pictures/laxmiiiwhoo_profile_pic.jpg,met a lot of people @nidhiiiwhooo✨,34,6,0,,0,TRUE,0,44,44,11,0,0,🌙,1,1,0,1,profile_pictures/laxmiiiwhoo_profile_pic.jpg,met a lot of people @nidhiiiwhooo✨,34,6,0,,0,TRUE,0,44,44
_phobicczz_,11,0,0,شارانيا 🧸🤍,10,2,0,1,profile_pictures/_phobicczz__profile_pic.jpg,"~🗣️what goes around and comes around !?
                💀 = karma , it returns Ω
☆▪24:2 🍻  
 { eccedentesiast } 🥀❤️‍🔥",117,20,0,,0,TRUE,1,572,564,11,0,0,شارانيا 🧸🤍,10,2,0,1,profile_pictures/_phobicczz__profile_pic.jpg,"~🗣️what goes around and comes around !?
                💀 = karma , it returns Ω
☆▪24:2 🍻  
 { eccedentesiast } 🥀❤️‍🔥",117,20,0,,0,TRUE,1,572,564
shraddha._.vyavahare,20,0,2,𝐒𝐇𝐑𝐀𝐃𝐃𝐇𝐀🧸,9,1,0,1,profile_pictures/shraddha._.vyavahare_profile_pic.jpg,-phew phew🫠,11,2,0,,0,TRUE,0,198,180,20,0,2,𝐒𝐇𝐑𝐀𝐃𝐃𝐇𝐀🧸,9,1,0,1,profile_pictures/shraddha._.vyavahare_profile_pic.jpg,-phew phew🫠,11,2,0,,0,TRUE,0,198,180
girlyyy894,10,3,0,,0,0,1,1,profile_pictures/girlyyy894_profile_pic.jpg,Litti chokha Gang🎀,18,3,0,,0,TRUE,1,50,57,10,3,0,,0,0,1,1,profile_pictures/girlyyy894_profile_pic.jpg,Litti chokha Gang🎀,18,3,0,,0,TRUE,1,50,57
xfdrjn,6,0,0,,0,0,1,1,profile_pictures/xfdrjn_profile_pic.jpg,,0,0,0,,0,TRUE,0,49,228,6,0,0,,0,0,1,1,profile_pictures/xfdrjn_profile_pic.jpg,,0,0,0,,0,TRUE,0,49,228
28_.sanjana._,13,2,2,Sanjana ◕⁠‿⁠◕,13,2,0,1,profile_pictures/28_.sanjana.__profile_pic.jpg,"🔹Our bond remains...✨
🔹67🔒 
🔹 HIM💛♂️
    ｡⁠◕⁠‿⁠◕⁠｡",50,7,0,,0,TRUE,14,312,179,13,2,2,Sanjana ◕⁠‿⁠◕,13,2,0,1,profile_pictures/28_.sanjana.__profile_pic.jpg,"🔹Our bond remains...✨
🔹67🔒 
🔹 HIM💛♂️
    ｡⁠◕⁠‿⁠◕⁠｡",50,7,0,,0,TRUE,14,312,179
zulekha1903_,12,4,0,Zulekha Ansari,14,2,0,1,profile_pictures/zulekha1903__profile_pic.jpg,Alive,5,1,0,,0,TRUE,4,65,68,12,4,0,Zulekha Ansari,14,2,0,1,profile_pictures/zulekha1903__profile_pic.jpg,Alive,5,1,0,,0,TRUE,4,65,68
cha.eunwooaroha,15,0,1,Cha eun woo || 차은우 ||,21,6,0,1,profile_pictures/cha.eunwooaroha_profile_pic.jpg,"🇰🇷singer, Actor, Model @eunwo.o_c 💕
Cha eun woo international fans.🇮🇳
Aroha💜 My hashtag #cewaroha @officialastro
🔖Dm for Promotions📝",132,18,0,,0,FALSE,184,2042,323,15,0,1,Cha eun woo || 차은우 ||,21,6,0,1,profile_pictures/cha.eunwooaroha_profile_pic.jpg,"🇰🇷singer, Actor, Model @eunwo.o_c 💕
Cha eun woo international fans.🇮🇳
Aroha💜 My hashtag #cewaroha @officialastro
🔖Dm for Promotions📝",132,18,0,,0,FALSE,184,2042,323
justt_payal16,13,2,0,Payal🌷,6,1,0,1,profile_pictures/justt_payal16_profile_pic.jpg,"•A beautiful soul 🌼
•Radhee krishn.... 🙏🏻💗
@_creative._.crew_ 🦋🧿💌",65,9,0,,0,FALSE,4,206,124,13,2,0,Payal🌷,6,1,0,1,profile_pictures/justt_payal16_profile_pic.jpg,"•A beautiful soul 🌼
•Radhee krishn.... 🙏🏻💗
@_creative._.crew_ 🦋🧿💌",65,9,0,,0,FALSE,4,206,124
imminha_11,10,2,0,𝑀𝒾𝓃𝒽𝒶 𝒽𝒶𝓈𝒽𝓂𝒾,12,2,0,1,profile_pictures/imminha_11_profile_pic.jpg,"self obsessed ✨💜
𝐄𝐦𝐛𝐫𝐚𝐜𝐢𝐧𝐠 𝐞𝐯𝐞𝐫𝐲 𝐟𝐥𝐚𝐰 𝐧𝐝 𝐨𝐰𝐧𝐢𝐧𝐠❣💌",49,8,0,,0,FALSE,0,85,94,10,2,0,𝑀𝒾𝓃𝒽𝒶 𝒽𝒶𝓈𝒽𝓂𝒾,12,2,0,1,profile_pictures/imminha_11_profile_pic.jpg,"self obsessed ✨💜
𝐄𝐦𝐛𝐫𝐚𝐜𝐢𝐧𝐠 𝐞𝐯𝐞𝐫𝐲 𝐟𝐥𝐚𝐰 𝐧𝐝 𝐨𝐰𝐧𝐢𝐧𝐠❣💌",49,8,0,,0,FALSE,0,85,94
prerana__n_04,13,2,0,Prerana,7,1,1,1,profile_pictures/prerana__n_04_profile_pic.jpg,"𝖀𝖓𝖙𝖎𝖑 𝖆𝖓𝖞 𝖋𝖚𝖗𝖙𝖍𝖊𝖗 𝖓𝖔𝖙𝖎𝖈𝖊, 𝖏𝖚𝖘𝖙 𝖆𝖘𝖘𝖚𝖒𝖊 𝕴 𝖍𝖆𝖛𝖊 𝖆 𝖑𝖆𝖙𝖙𝖊 𝖌𝖔𝖎𝖓 𝖔𝖓 𝖎𝖓 𝖒𝖞 𝖉𝖆𝖞!!
.
𝕳𝖎𝖌𝖍 𝖔𝖓 𝖕𝖔𝖙.....(◕‿◕)
.
𝕵𝖚𝖘𝖙 𝖘𝖎𝖕 𝖎𝖙...😌",114,23,0,,0,TRUE,16,304,411,13,2,0,Prerana,7,1,1,1,profile_pictures/prerana__n_04_profile_pic.jpg,"𝖀𝖓𝖙𝖎𝖑 𝖆𝖓𝖞 𝖋𝖚𝖗𝖙𝖍𝖊𝖗 𝖓𝖔𝖙𝖎𝖈𝖊, 𝖏𝖚𝖘𝖙 𝖆𝖘𝖘𝖚𝖒𝖊 𝕴 𝖍𝖆𝖛𝖊 𝖆 𝖑𝖆𝖙𝖙𝖊 𝖌𝖔𝖎𝖓 𝖔𝖓 𝖎𝖓 𝖒𝖞 𝖉𝖆𝖞!!
.
𝕳𝖎𝖌𝖍 𝖔𝖓 𝖕𝖔𝖙.....(◕‿◕)
.
𝕵𝖚𝖘𝖙 𝖘𝖎𝖕 𝖎𝖙...😌",114,23,0,,0,TRUE,16,304,411
shraddhaaa.76,13,2,1,,0,0,1,1,profile_pictures/shraddhaaa.76_profile_pic.jpg,🌷,1,1,0,,0,TRUE,0,113,118,13,2,1,,0,0,1,1,profile_pictures/shraddhaaa.76_profile_pic.jpg,🌷,1,1,0,,0,TRUE,0,113,118
p1stachio.pie,13,1,1,Maria,5,1,0,1,profile_pictures/p1stachio.pie_profile_pic.jpg,the main:@mariaa16.5,20,2,0,,0,TRUE,1,13,356,13,1,1,Maria,5,1,0,1,profile_pictures/p1stachio.pie_profile_pic.jpg,the main:@mariaa16.5,20,2,0,,0,TRUE,1,13,356
whooisrii,9,0,0,Riddhi,6,1,0,1,profile_pictures/whooisrii_profile_pic.jpg,Delhi 📍,7,2,0,,0,TRUE,31,292,296,9,0,0,Riddhi,6,1,0,1,profile_pictures/whooisrii_profile_pic.jpg,Delhi 📍,7,2,0,,0,TRUE,31,292,296
_hurera_786,11,3,0,💫,1,1,0,1,profile_pictures/_hurera_786_profile_pic.jpg,be like the moon . even alone it doesn't stop shining 🌛🤍,56,12,0,,0,TRUE,1,134,270,11,3,0,💫,1,1,0,1,profile_pictures/_hurera_786_profile_pic.jpg,be like the moon . even alone it doesn't stop shining 🌛🤍,56,12,0,,0,TRUE,1,134,270
deepachauhan195,15,3,0,deepa 😊,7,2,0,1,profile_pictures/deepachauhan195_profile_pic.jpg,,0,0,0,,0,TRUE,23,110,262,15,3,0,deepa 😊,7,2,0,1,profile_pictures/deepachauhan195_profile_pic.jpg,,0,0,0,,0,TRUE,23,110,262
muskankhan.fr,13,0,1,Muskan 🎀,8,2,0,1,profile_pictures/muskankhan.fr_profile_pic.jpg,"Best at being 
Dramatic & Awkward 📋
📍Mumbai
Pvt: @_itz_privvvv",62,10,0,,0,TRUE,8,363,418,13,0,1,Muskan 🎀,8,2,0,1,profile_pictures/muskankhan.fr_profile_pic.jpg,"Best at being 
Dramatic & Awkward 📋
📍Mumbai
Pvt: @_itz_privvvv",62,10,0,,0,TRUE,8,363,418
btw_itssss_me,13,0,0,Shafali,7,1,0,1,profile_pictures/btw_itssss_me_profile_pic.jpg,close ones only😋🔫,17,3,0,,0,TRUE,8,30,95,13,0,0,Shafali,7,1,0,1,profile_pictures/btw_itssss_me_profile_pic.jpg,close ones only😋🔫,17,3,0,,0,TRUE,8,30,95
_xiabluey_,10,0,0,네슈미 ♡,5,2,0,1,profile_pictures/_xiabluey__profile_pic.jpg,~We're all a little fragile...?,31,5,0,,0,TRUE,0,123,207,10,0,0,네슈미 ♡,5,2,0,1,profile_pictures/_xiabluey__profile_pic.jpg,~We're all a little fragile...?,31,5,0,,0,TRUE,0,123,207
_.itz_nackro_offl._,19,0,2,𝑯𝒐𝒏𝒆𝒚🤍💙,7,1,0,1,profile_pictures/_.itz_nackro_offl.__profile_pic.jpg,"🍁
💞N²k²  blessed with the best✨🤍
✨Compact yet fierce✨💯",54,9,0,,0,FALSE,0,66,50,19,0,2,𝑯𝒐𝒏𝒆𝒚🤍💙,7,1,0,1,profile_pictures/_.itz_nackro_offl.__profile_pic.jpg,"🍁
💞N²k²  blessed with the best✨🤍
✨Compact yet fierce✨💯",54,9,0,,0,FALSE,0,66,50
kashishtalreja__,16,0,0,Kashish Talreja,15,2,0,1,profile_pictures/kashishtalreja___profile_pic.jpg,full of love and laughter 🌻,27,6,0,,0,TRUE,14,372,429,16,0,0,Kashish Talreja,15,2,0,1,profile_pictures/kashishtalreja___profile_pic.jpg,full of love and laughter 🌻,27,6,0,,0,TRUE,14,372,429
not_me_swasti_28,16,2,0,swasti <3✨❤️‍🩹,14,2,0,1,profile_pictures/not_me_swasti_28_profile_pic.jpg,"The sunset is beautiful, isn't it?✨❤️‍🩹",39,6,0,,0,TRUE,0,23,53,16,2,0,swasti <3✨❤️‍🩹,14,2,0,1,profile_pictures/not_me_swasti_28_profile_pic.jpg,"The sunset is beautiful, isn't it?✨❤️‍🩹",39,6,0,,0,TRUE,0,23,53
aastha_powari,13,0,0,आस्था✨,6,1,0,1,profile_pictures/aastha_powari_profile_pic.jpg,ऐ मूर्ख अपनी छवि सुधार 💓,24,6,0,,0,TRUE,0,78,78,13,0,0,आस्था✨,6,1,0,1,profile_pictures/aastha_powari_profile_pic.jpg,ऐ मूर्ख अपनी छवि सुधार 💓,24,6,0,,0,TRUE,0,78,78
iam_lob_in7,11,1,0,𝚂𝙰𝙽𝙸𝚈𝙰♡✧⁠*⁠。,12,1,0,1,profile_pictures/iam_lob_in7_profile_pic.jpg,"|_➋➍/➐
✧🤍age:-18
˖⁠♡ 𝙼𝚎 𝙹𝚞𝚜𝚝 𝚏𝚘𝚛 𝚖𝚎 ෆ
   ❥⁠ 𝙸𝚖𝚊𝚐𝚒𝚗𝚊𝚝𝚒𝚘𝚗 𝚒𝚜 𝚝𝚑𝚎 𝚠𝚊𝚢 𝚎𝚜𝚌𝚊𝚙𝚎 𝚏𝚛𝚘𝚖 𝚞𝚐𝚕𝚢 𝚛𝚎𝚊𝚕𝚒𝚝𝚢 🍒✿
♥⁠",97,19,0,,0,TRUE,26,118,204,11,1,0,𝚂𝙰𝙽𝙸𝚈𝙰♡✧⁠*⁠。,12,1,0,1,profile_pictures/iam_lob_in7_profile_pic.jpg,"|_➋➍/➐
✧🤍age:-18
˖⁠♡ 𝙼𝚎 𝙹𝚞𝚜𝚝 𝚏𝚘𝚛 𝚖𝚎 ෆ
   ❥⁠ 𝙸𝚖𝚊𝚐𝚒𝚗𝚊𝚝𝚒𝚘𝚗 𝚒𝚜 𝚝𝚑𝚎 𝚠𝚊𝚢 𝚎𝚜𝚌𝚊𝚙𝚎 𝚏𝚛𝚘𝚖 𝚞𝚐𝚕𝚢 𝚛𝚎𝚊𝚕𝚒𝚝𝚢 🍒✿
♥⁠",97,19,0,,0,TRUE,26,118,204
ta.nviii_,9,0,1,Tanvi Singh>⁠.⁠<,16,2,0,1,profile_pictures/ta.nviii__profile_pic.jpg,🍁,1,1,0,,0,TRUE,0,87,110,9,0,1,Tanvi Singh>⁠.⁠<,16,2,0,1,profile_pictures/ta.nviii__profile_pic.jpg,🍁,1,1,0,,0,TRUE,0,87,110
_wilson.selena_,15,0,1,,0,0,1,1,profile_pictures/_wilson.selena__profile_pic.jpg,Eccedentesiast.,15,1,0,,0,TRUE,0,133,229,15,0,1,,0,0,1,1,profile_pictures/_wilson.selena__profile_pic.jpg,Eccedentesiast.,15,1,0,,0,TRUE,0,133,229
saxena_vaibhavi02,17,2,0,Vaibhavi Saxena,15,2,0,1,profile_pictures/saxena_vaibhavi02_profile_pic.jpg,Har Har Mahadev ♥️,18,4,0,,0,TRUE,0,83,207,17,2,0,Vaibhavi Saxena,15,2,0,1,profile_pictures/saxena_vaibhavi02_profile_pic.jpg,Har Har Mahadev ♥️,18,4,0,,0,TRUE,0,83,207
its_ritikatrivedi1207,21,4,0,Ritika,6,1,1,1,profile_pictures/its_ritikatrivedi1207_profile_pic.jpg,He who dares not grasp the thorn should never crave the rose🥀,61,12,0,,0,TRUE,0,135,146,21,4,0,Ritika,6,1,1,1,profile_pictures/its_ritikatrivedi1207_profile_pic.jpg,He who dares not grasp the thorn should never crave the rose🥀,61,12,0,,0,TRUE,0,135,146
wtf.iffa,8,0,1,,0,0,1,1,profile_pictures/wtf.iffa_profile_pic.jpg,the art of staying sane.,24,5,0,,0,TRUE,0,99,404,8,0,1,,0,0,1,1,profile_pictures/wtf.iffa_profile_pic.jpg,the art of staying sane.,24,5,0,,0,TRUE,0,99,404
wishmaster___28,15,2,0,ᴡɪsʜᴍᴀsᴛᴇʀ__28 🐣🖤✨👀,19,2,0,1,profile_pictures/wishmaster___28_profile_pic.jpg,You only live once 💫,20,5,0,,0,TRUE,0,4,12,15,2,0,ᴡɪsʜᴍᴀsᴛᴇʀ__28 🐣🖤✨👀,19,2,0,1,profile_pictures/wishmaster___28_profile_pic.jpg,You only live once 💫,20,5,0,,0,TRUE,0,4,12
bhumikajangam,13,0,0,Bhumika jangam,14,2,0,1,profile_pictures/bhumikajangam_profile_pic.jpg,,0,0,0,,0,TRUE,32,466,447,13,0,0,Bhumika jangam,14,2,0,1,profile_pictures/bhumikajangam_profile_pic.jpg,,0,0,0,,0,TRUE,32,466,447
its.justt_tyagi09,17,2,1,𝐍𝐀𝐕𝐃𝐈𝐒𝐇𝐀 𝐓𝐘𝐀𝐆𝐈,14,2,0,1,profile_pictures/its.justt_tyagi09_profile_pic.jpg,⁠♡✿ TYAGI JI ✿♡,15,4,0,,0,TRUE,1,105,145,17,2,1,𝐍𝐀𝐕𝐃𝐈𝐒𝐇𝐀 𝐓𝐘𝐀𝐆𝐈,14,2,0,1,profile_pictures/its.justt_tyagi09_profile_pic.jpg,⁠♡✿ TYAGI JI ✿♡,15,4,0,,0,TRUE,1,105,145
catiexd,7,0,0,sheeshtal,9,1,0,1,profile_pictures/catiexd_profile_pic.jpg,"💽⁷
tu hai tho @_varshiniii2",27,5,0,http://matias.ma/nsfw/,1,TRUE,0,123,690,7,0,0,sheeshtal,9,1,0,1,profile_pictures/catiexd_profile_pic.jpg,"💽⁷
tu hai tho @_varshiniii2",27,5,0,http://matias.ma/nsfw/,1,TRUE,0,123,690
sravani.0707,12,4,1,Sravani Anand🩶,14,2,0,1,profile_pictures/sravani.0707_profile_pic.jpg,"MARCH ON MARCH BORN
FAITH IN GOD❤️‍🩹
#rvrjcian",46,8,0,,0,TRUE,1,142,479,12,4,1,Sravani Anand🩶,14,2,0,1,profile_pictures/sravani.0707_profile_pic.jpg,"MARCH ON MARCH BORN
FAITH IN GOD❤️‍🩹
#rvrjcian",46,8,0,,0,TRUE,1,142,479
nethra_nethra27,15,2,0,☠️ Nethra ☠️,12,3,0,1,profile_pictures/nethra_nethra27_profile_pic.jpg,"Selenophile🌜🖤✨
Autophile🤙✨
Dangerous but fun...🌜✨
On my worst behaviour 😈☠️✨
Black as the devil 🖤✨
,^_________^",111,16,0,,0,TRUE,0,203,701,15,2,0,☠️ Nethra ☠️,12,3,0,1,profile_pictures/nethra_nethra27_profile_pic.jpg,"Selenophile🌜🖤✨
Autophile🤙✨
Dangerous but fun...🌜✨
On my worst behaviour 😈☠️✨
Black as the devil 🖤✨
,^_________^",111,16,0,,0,TRUE,0,203,701
